track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1ibYM4abQtSVQFQWvDSo4J,281066,1995-09-26,68,0.569,0.495,1,-8.964,1,0.03,0.353,0.0,0.0839,0.302,128.228
7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,02tTjKlh9iQ5jlWYPbKLJZ,229525,2015-03-10,0,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025
4n40hvXBCDQba3DO5BOm6P,Bye Bye,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,7JXUd8N7OXYQz981E5Jaq2,266826,2008-01-01,57,0.788,0.585,10,-4.884,1,0.0559,0.298,0.0,0.346,0.84,136.002
6GmUVqe73u5YRfUUynZK6I,Let Her Go,0gadJ2b9A4SKsB1RFkBb66,Passenger,2sRnJq6dfXdqhIflBk0ve1,252733,2012-06-29,3,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897
7n9QHEiowPHrIWhS9gLCpT,Let Them See You,6fXIdyfCq00oaElvH64eri,JJ Weeks Band,3FcE6DoyOvAW5Q5kCjTqu2,263053,2013-01-01,41,0.336,0.312,5,-7.523,1,0.0327,0.808,0.0,0.12,0.149,83.046
2eLxEzMVfiQih0cJIWIowm,Nightingale,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,6Kssm2LosQ0WyLukFZkEG5,216400,2013-01-01,57,0.486,0.605,9,-5.574,1,0.0365,0.139,0.0,0.105,0.33,141.319
0NWJPV3utX0J4tfwzyotNB,Like You'll Never See Me Again,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,0neqylYFL6s6Ikdf3UFmUo,315360,2007-11-09,0,0.548,0.658,7,-8.063,1,0.0314,0.164,0.000132,0.109,0.276,127.892
3U4isOIWM3VvDubwSI3y7a,All of Me,5y2Xq6xcjJb2jVM54GHK3t,John Legend,4OTAx9un4e6NfoHuVRiOrC,269560,2013-08-30,85,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93
0tp2cUnCAcsR6xL5kw9HKu,Broken Strings,3LpLGlgRS1IKPPwElnpW35,James Morrison,0pAVneHUj7ApOZZPPZBVyN,250453,2008-01-01,51,0.569,0.716,1,-4.871,1,0.0297,0.0124,0.0,0.0727,0.307,111.946
7nCBOm2WiTUPAx3TeG2rZA,Warrior,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,6Kssm2LosQ0WyLukFZkEG5,231173,2013-01-01,63,0.415,0.399,9,-6.165,0,0.0423,0.868,0.0,0.114,0.196,146.485
5Q0LOi7lmEVjpSp0nNGwX6,In Case,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,6Kssm2LosQ0WyLukFZkEG5,214666,2013-01-01,52,0.378,0.286,8,-9.198,1,0.0616,0.892,0.0,0.224,0.594,177.497
3rGew9pmFEmGD9nZ12F1tN,The Letter,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,34JNly8P6uZRKTGnmmLNAt,232169,2015-04-28,54,0.448,0.241,10,-8.643,1,0.0328,0.855,0.0,0.124,0.131,131.259
1B3jkf6CyuiF8CQcKlUx9y,Be Alright,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,34JNly8P6uZRKTGnmmLNAt,174618,2015-04-28,42,0.546,0.669,9,-6.004,1,0.0584,0.489,0.0,0.11,0.4,100.037
4TmdRHIy8TBXvah9FjaqjZ,A Mother's Prayer,2retT7MFwHDVTeGKDdybEx,K. Michelle,33dsTreXJuQ9WVfc3pqJ8F,237840,2013-08-13,36,0.434,0.31,11,-8.787,1,0.0327,0.695,0.0,0.115,0.332,130.7
7xpraKSakDJ6WWgjQEtvgT,Sad Song (feat. Elena Coats),3ao3jf5d70Tf4fPh2bnXVl,We The Kings,1d5UvO6jHEchSbMIV0qrTM,226330,2013-12-16,0,0.512,0.559,1,-5.498,1,0.0253,0.0843,0.0,0.0696,0.193,85.017
2uEJanMvnA1dXgX1ASnPQm,One Call Away,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,2xxwxdvN2zjplMH7gsy2QM,192075,2015-08-21,60,0.665,0.62,1,-5.43,1,0.035,0.417,0.0,0.113,0.451,91.008
01IyLgH29kt46qu8hdwf8G,You & I,0AunegKKH2ys98aLxq8G1A,Avant,010cogYVCU9Fu3jrDAJ6WO,234400,2013-01-01,52,0.55,0.524,3,-4.822,0,0.0327,0.144,0.0,0.24,0.285,130.672
2h1YtpQht32x2twXIdoROL,Never Forget You,5exS0bytCYdixgv02DaCm3,William Singe,24GPIH9aI4KJLs3srypjl9,194429,2015-12-30,39,0.855,0.359,8,-9.905,0,0.314,0.285,0.0,0.108,0.281,124.981
5NRl32BO29q8xtWFvOlHZE,River Of Tears,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,3rDbA12I5duZnlwakqDdZa,254506,2015-11-13,64,0.388,0.372,6,-5.72,1,0.0468,0.928,0.0,0.146,0.285,89.701
5UdcWX8WdmEywvicf9PDvu,My Song,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,3rDbA12I5duZnlwakqDdZa,242253,2015-11-13,42,0.543,0.697,8,-4.68,1,0.0505,0.0283,0.0,0.368,0.581,103.083
2IjyFRCRn8x1bEquOM3vxg,Purpose,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6Fr2rQkZ383FcMqFyT7yPr,210160,2015-11-13,70,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029
01kXLqZPKVTRVxFcEmTXMD,Ships In The Night,2NQEwAVHBNcI0tGMLlWwF1,Mat Kearney,36ND2ouvFdkMjCbG7w5Bc0,255893,2011,35,0.448,0.885,9,-3.755,1,0.0562,0.111,3.65e-06,0.0476,0.134,178.151
3FwJN3lOQGcMRkA1c6SSQf,Fascination,1f2e3RQf7LHOum8NU61q0R,Kem,5pjfujDJYCQoOZJ87KezQV,287173,2006-01-01,28,0.6,0.561,7,-4.423,1,0.0391,0.443,0.000456,0.145,0.0933,78.954
7j1e730A8K1my1mM4knYmr,I Will Rise,6pRi6EIPXz4QJEOEsBaA0m,Chris Tomlin,63o2Wjzlnv5FsMSuEmT0Xu,300373,2011-01-01,48,0.213,0.32,11,-7.086,1,0.0301,0.349,0.0,0.0844,0.25,80.424
6xWyh38rJVIA699Dp1zgMu,Shoulders,3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,0NbUkJhmypa3PqfTPuEfrX,303306,2014-09-16,0,0.518,0.744,3,-7.106,1,0.0351,0.171,7.63e-06,0.109,0.161,98.022
4fXXVCwKz4Pf7RBXZAPu8n,Worn,7v35CkHBaT1SStgQHl95a0,Tenth Avenue North,3N3sOcc4JjHwMURG899yVd,251080,2013-03-29,17,0.506,0.416,6,-8.099,1,0.0312,0.363,0.0,0.108,0.17,126.126
7rnVVlsUQeiZcLN6XuxDDA,Background (feat. Andy Mineo),1CFCsEqKrCyvAFKOATQHiW,Lecrae,2JDd8vFO87iiNuZbMnApng,279186,2010,0,0.758,0.778,8,-6.185,1,0.0894,0.398,0.0,0.167,0.887,140.046
3Dkvp3L4w0uJFYfIPa8E9H,ILYSB - STRIPPED,49tQo2QULno7gxHutgccqF,LANY,4sldmS76FbpIaO2sEsZlBh,244820,2015-12-11,70,0.661,0.393,5,-8.199,1,0.0554,0.546,0.000131,0.11,0.165,83.851
3IrpnPDpkCqgQkAtgOARzV,Craving,4EzkuveR9pLvDVFNx6foYD,James Bay,5BxvswQSGWrBbVCdx6mFGO,228120,2014-12-15,41,0.683,0.913,5,-5.352,1,0.035,0.0102,5.19e-05,0.274,0.854,125.039
7tmtOEDxPN7CWaQWBsG1DY,Hold Back The River,4EzkuveR9pLvDVFNx6foYD,James Bay,5BxvswQSGWrBbVCdx6mFGO,238746,2014-12-15,64,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923
0GDQXt7qRJIDDUmcufomrU,Move Together,4EzkuveR9pLvDVFNx6foYD,James Bay,5BxvswQSGWrBbVCdx6mFGO,275493,2014-12-15,49,0.556,0.298,10,-10.842,1,0.0344,0.717,1.66e-05,0.141,0.278,130.598
2cAybAa8GqYLhiqgrkrNUp,Scars,4EzkuveR9pLvDVFNx6foYD,James Bay,5BxvswQSGWrBbVCdx6mFGO,272600,2014-12-15,46,0.424,0.451,5,-8.817,1,0.0626,0.09,0.00048,0.11,0.212,129.768
4e1V6XqJ0GbagtTaI6ytUS,Find You,2qxJFvFYMEDqd7ui6kSAcq,Zedd,1OiDk0Qqmj8KEnRyutgcL1,204223,2014-01-01,0,0.532,0.792,3,-4.572,1,0.0394,0.027,1.72e-06,0.101,0.38,127.989
7A2eDNBgJrEVE87C8pOMqN,When We Were Young,4dpARuHxo51G3z768sgnrY,Adele,70zIL23Ro6CSxuFYL3dKn0,290906,2016-02-05,57,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86
56twMOlq9DJc3EgpVUVIrW,Stone Cold,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,3HV3ecmJJ2GmHM93vVVKXF,191307,2015-10-16,67,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327
2NELtMgQ8HSdrGrYQPLnC3,Piece by Piece,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,7oKtXc3FkeOZTCB88YugON,257746,2015-02-27,60,0.59,0.808,1,-6.728,1,0.0408,0.000953,1.53e-06,0.0918,0.601,106.029
0FDabUXsNRn1yS65CzEF2Y,Love Is A Losing Game,2wY79sveU1sp5g7SokKOiI,Sam Smith,0vrWqbRQEMKqhTGcDLQK7x,177690,2015-11-06,58,0.24,0.232,0,-8.934,1,0.0351,0.948,3.06e-05,0.11,0.182,74.612
13HVjjWUZFaWilh2QUJKsP,Let It Go,4EzkuveR9pLvDVFNx6foYD,James Bay,5BxvswQSGWrBbVCdx6mFGO,260533,2014-12-15,73,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464
39Su9qsYZKeHNnoBf9tom7,Somebody Else,3mIj9lX2MWuHmhNCA7LSCW,The 1975,6WByGtGG1j9hZiAUkbPmFN,346533,2016-02-16,0,0.614,0.803,0,-5.764,1,0.0653,0.227,0.0129,0.237,0.43,100.998
7rl1z4j7MurMDnn9rHh4M2,Marvin Gaye (feat. Meghan Trainor),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,3kndSWeE2IYOrZEToZrHEV,190453,2016-01-29,54,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015
37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,3kndSWeE2IYOrZEToZrHEV,217706,2016-01-29,69,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017
